text,label,source,relevance
"Private and Confidential Page 5 of 10 Published in January, 2016 Once you take an electronic motor insurance policy, you will get a digital policy in your email. The said policy will have all details of motor insurance. Normally this should be sufficient as an evidence of insurance. However, it is also possible to verify the motor insurance policy details online and offline. Along with each policy, a QR code is also issued by the Insurer. When traffic police scans the QR code, all details of the motor insurance policy are fetched from the database of the Insurer or from the central database of IIB. viii) I do not have an email. How do I get my e-policy? Once a digital policy is issued, an SMS is sent to the policyholder. In due course, it is also proposed to issue a unique code by which the policy details can be obtained online. A mobile app will also be soon provided which can be downloaded with ease on your windows, android and apple phones wherein too, the policy details are available along with a QR Code. ix) What is a QR code? Quick Response Code (QR code) is a type of bar code that contains information about the item, in the instant case, the Motor Insurance Policy details. x) How to read the QR code? It is very simple using Smart phones. Step 1: Download the application named QR Code Scanner from the Play Store or App Store onto your Smart Phone. Step 2: Scan the image of the QR Code present on the Policy Copy. Step 3: Click on the Scan button to see the details of the policy. xi) What if my area does not have internet connectivity? Private and Confidential Page 6 of 10 Published in January, 2016 No problem. The details are anyway available in the digital policy. Besides, the QR code can be stored in the instrument of the Traffic Police and details can be obtained later. The traffic police can also get the Insurance status through SMS facility from the central database. xii) What if my phone does not work due to battery or other issue?",COMPLIANT,Handbook on e-Vahan Bima (e-Motor Insurance Policies)_chunk_3,HIGH
"The mobile app will have a facility to view and even print the insurance policy and you can always keep a printout if you so wish. The print out will also have the QR code which can be scanned by the traffic police to verify the authenticity. xiii) My dad drives a vehicle but he doesn t have a smart phone. No problem. He can carry a print out of the policy and also paste a copy of the QR image on the vehicle. xiv) My friend borrowed my vehicle. The Insurance details are in my Smart Phone - No problem. Paste a copy of the QR image on the vehicle which can also be verified by Traffic police. However, please ensure that this QR image is well retained and not damaged. xv) I have been checking with my friends and most of them seem to be unaware of this feature. What is the guarantee that all traffic police will be aware of this? The Government of Telangana is issuing instructions to the Traffic Police and other enforcement agencies. Several awareness initiatives of all stakeholders including IRDAI, Police and Transport department of Telangana are being taken up. It is unlikely that traffic police would be unaware of the initiative. However, the option of keeping a hard copy of the policy for the initial period is always there. xvi) I frequently shuttle between 2 to 4 states in my vehicle. What if the traffic police in other states do not recognize my electronic policy? We may face this difficulty during the initial phase. To avoid any inconvenience, we recommend you to take the print out of the policy as a backup. Hopefully, by the time your policy comes up for renewal next year, we will have a country wide implementation. Private and Confidential Page 7 of 10 Published in January, 2016 xvii) What are the costs involved for the policy holder? There is no extra cost involved for electronic motor insurance policy. xviii) Can I get an electronic Insurance Account (eIA) using my electronic motor insurance policy?",COMPLIANT,Handbook on e-Vahan Bima (e-Motor Insurance Policies)_chunk_4,HIGH
"An eIA will be provided if your policy is issued by the Insurer through Insurance Repository. You can also create an eIA with any of the registered Insurance Repository, even if the policy is directly issued by the Insurer. For details, please visit any of the websites of the registered Insurance Repositories. xix) I learnt that KYC is necessary for creation of eIA. Is it necessary in this case too? Since KYC is not mandatory while taking the motor insurance policy, the electronic motor insurance policies also follow the same practice. KYC check is also exempted from the e-Insurance Accounts for the purpose of holding electronic motor insurance policies. However, if other policies are to be held through eIA, KYC would be necessary. xx) How to convert my existing physical policies into e-motor insurance policies (e-Vahan Bima)? All insurers have been advised to provide a portal wherein the existing Motor Insurance policies can also be obtained in an electronic version along with a QR code. xxi) What other benefits does an electronic motor insurance policy bring? It is environment friendly initiative making small contribution by replacing paper based insurance policy through digital policy. In a way, we will be protecting the trees, which are other-wise required for making paper, to provide clean air for future generations. Private and Confidential Page 8 of 10 Published in January, 2016 Private and Confidential Page 9 of 10 Published in January, 2016 xxii) What about safety of data and privacy? Systems are in place with Insurance Repositories Insurers IIB to safeguard the privacy of the data maintained and adequate systems to prevent manipulation of records and transactions. xxiii) What are the future possibilities? The sale of motor insurance can also be made easy by expanding the base through usage of multiple channels such as ATMs, Common Service Centres and on line facilities. This is likely to expand the motor insurance reach.",COMPLIANT,Handbook on e-Vahan Bima (e-Motor Insurance Policies)_chunk_5,HIGH
"There are about 15 crore motor vehicles in the country and electronic motor vehicle insurance policies will result in a large data base. This can be used to promote insurance in other areas too leading to greater financial inclusion thereby improving the social net. Disclaimer: This handbook is intended to provide you generic information only and is not exhaustive. It is an education initiative and does not seek to give any legal advice Private and Confidential Page 10 of 10 Published in January, 2016",COMPLIANT,Handbook on e-Vahan Bima (e-Motor Insurance Policies)_chunk_6,HIGH
"jftLVªh laö Mhö ,yö 33004 99 REGD. NO. D. L.-33004 99 I ai:1 -51Qil [:-he .GaLette of ndia '-- vlk kj.k EXTRAORDINARY Hkkx III [k.M 4 PART III Section 4 izkf dkj ls izdkf'kr PUBLISHED BY AUTHORITY la- 210] ubZ fnYyh] 'kqØokj] twu 5] 2015 T;s""B 15] 1937 No. 210] NEW DELHI, FRIDAY, JUNE 5, 2015 JYAISTHA 15, 1937 (cid:1)(cid:1)(cid:1)(cid:1) धधधधककककररररणणणण भभभभ ररररतततत यययय बबबब मममम वववव ननननयययय ममममकककक औऔऔऔरररर ववववकककक सससस अअअअ धधधधससससचच चच नननन हद र ब द, 2 ज न, 2015 भ रत य ब म व नय मक और वक स (cid:1) धकरण ((((म टर त त य प(cid:9) ब म (cid:10)वस य क स ब ध म (cid:15) ब म कत (cid:19) क द य(cid:21)व)))) व नयम,,,, 2222000011115555 फफफफ .... सससस.. .. भभभभ ....बबबब .... वववव.... वववव....(cid:1)(cid:1)(cid:1)(cid:1) .... वववव ननननययययमममम 8888 99998888 2222000011115555....",COMPLIANT,IRDAI (Obligation of Insurer in respect of Motor Third Party Insurance_chunk_1,HIGH
"ब म व नय मक और वक स (cid:1) धकरण अ ध नयम, 1999 (1999 क 41) क(cid:22) ध र (cid:23) 14 और 26 तथ ब म अ ध नयम, 1938 क(cid:22) ध र 32ड क स थ प(cid:24)ठत ब म अ ध नयम, 1938 (1938 क 4) क(cid:22) ध र 114ए (cid:26) र (cid:1)द(cid:27) श (cid:29)य(cid:30) क (cid:1)य ग करत !ए (cid:1) धकरण ब म सल हक र स म त क स थ पर मश(cid:19) करन क ब द इसक (cid:26) र न ल खत व नयम बन त ह, अथ (cid:19)त :- वववव ननननययययमममम(cid:6)(cid:6)(cid:6)(cid:6) कककक सससस (cid:9)(cid:9)(cid:9)(cid:9)(cid:10)(cid:10)(cid:10)(cid:10) नननन मममम औऔऔऔरररर (cid:11)(cid:11)(cid:11)(cid:11) रररर भभभभ (1) (क) य व नयम भ रत य ब म व नय मक और वक स (cid:1) धकरण (म टर त त य प(cid:9) ब म (cid:10)वस य क स ब ध म(cid:15) ब म कत (cid:19)क द य(cid:21)व) व नयम, 2015 क न म स ज न ज ए ग (ख) य व नयम सरक र र जप- म(cid:15) इनक (cid:1)क शन क(cid:22) त र ख क (cid:1)भ व ह(cid:30)ग पपपप(cid:16)(cid:16)(cid:16)(cid:16)ररररभभभभ षषषष एएएए (2) इन व नयम(cid:30) म (cid:15)जब तक स दभ(cid:19) स अ3यथ अप (cid:9)त न ह -- (क) 'अ ध नयम' स समय-समय पर यथ स श धत ब म अ ध नयम, 1938 (1938 क 4) अ भ(cid:1) त ह; (ख) '(cid:1) धकरण' स ब म व नय मक और वक स (cid:1) धकरण अ ध नयम, 1999 (1999 क 41) क(cid:22) ध र 3 क उपब ध(cid:30) क अध न 5थ पत भ रत य ब म व नय मक और वक स (cid:1) धकरण अ भ(cid:1) त ह (ग) 'ब म कत '(cid:19) स (cid:1) धकरण क प स प ज क त और भ रत म(cid:15) (cid:1)(cid:21)य(cid:9) म टर ब म (cid:10)वस य क अ तग(cid:19)त ज खम अ कन करन क लए ल इस(cid:15)स (cid:1) 7 ब म क प नय अ भ(cid:1) त ह8 (घ) 'म टर त त य प(cid:9) ब म (cid:10)वस य' म(cid:15) म टर स वभ ग म (cid:15)ज र क(cid:22) गई क वल दय त व ल प ल सय(cid:30) एव प क ज प ल सय(cid:30), द न(cid:30) क स ब ध म(cid:15) म टर त त य प(cid:9) ब म (cid:10)वस य न हत ह 2490 GI 2015 (1) 2 THE GAZETTE OF INDIA : EXTRAORDINARY [PART III SEC.",COMPLIANT,IRDAI (Obligation of Insurer in respect of Motor Third Party Insurance_chunk_2,HIGH
"4] (ङ) 'नय ब म कत '(cid:19) स वह ब म कत (cid:19)अ भ(cid:1) त ह जसन उस व(cid:27) य वष(cid:19), जसक लए म टर त त य प(cid:9) ब म (cid:10)वस य क स बध म (cid:15) द य(cid:21)व नध (cid:19)(cid:24)रत ;कय ज न ह8, क त(cid:21)क ल प व(cid:19)वत व(cid:27) य वष(cid:19) क द र न अपन (cid:10)वस य क प(cid:24)रच लन (cid:1) र भ ;कय ह(cid:30) दददद यययय(cid:21)(cid:21)(cid:21)(cid:21)वववव (3) एक व(cid:27) य वष(cid:19) (x) क लए म टर त त य प(cid:9) ब म (cid:10)वस य क स ब ध म(cid:15) द य(cid:21)व न न स र (cid:1) 7 ;कय ज न च हए (i) त(cid:21)क ल प व(cid:19)वत व(cid:27) य वष(cid:19) म(cid:15) सभ ब म कत (cid:19)(cid:23) क (cid:10)वस य क(cid:22) सभ (cid:10)व5थ (cid:23) क अ तग(cid:19)त क ल 'सकल (cid:1)(cid:21)य(cid:9) (cid:1) मयम आय' (ज ड प आई) A (ii) त(cid:21)क ल प व(cid:19)वत व(cid:27) य वष(cid:19) म(cid:15) सभ ब म कत (cid:19)(cid:23) क म टर ब म (cid:10)वस य क अ तग(cid:19)त क ल ज ड प आई B (iii) त(cid:21)क ल प व(cid:19)वत व(cid:27) य वष(cid:19) म(cid:15) (cid:10)वस य क(cid:22) सभ (cid:10)व5थ (cid:23) क अ तग(cid:19)त ब म कत (cid:19)क(cid:22) ज ड प आई C (iv) त(cid:21)क ल प व(cid:19)वत व(cid:27) य वष(cid:19) म(cid:15) म टर ब म (cid:10)वस य क अ तग(cid:19)त ब म कत (cid:19)क(cid:22) ज ड प आई D (v) त(cid:21)क ल प व(cid:19)वत व(cid:27) य वष(cid:19) क द र न सभ ब म कत (cid:19)(cid:23) क म टर तत य प(cid:9) ब म (cid:10)वस य क अ तग(cid:19)त क ल ज ड प आई E (vi) एक व(cid:27) य वष(cid:19) म(cid:15) प र ;कय ज न व ल ब म कत (cid:19)क द य(cid:21)व [ - ] X C A D B x E x 90 - 2 100 अअअअपपपपवववव दददद (4) पहल ब र म टर ब म क ज खम-अ कन करन क लए ल इस(cid:15)स (cid:1) 7, म टर ब म (cid:10)वस य अ ;कत करन व ल नय़ ब म कत (cid:19) क पहल वष(cid:19), जसम (cid:15) उसक प(cid:24)रच लन (cid:1) र भ ;कय गय ह(cid:30), क मल कर उसक प(cid:24)रच लन(cid:30) क पहल द व(cid:27) य वष क द र न द य(cid:21)व क(cid:22) अप (cid:9) क ल ग करन स छ ट द ज एग (5) ऐस ब म कत (cid:19) क अ3य म ज द ब म कत (cid:19)(cid:23) क लए 3य नतम द य(cid:21)व क(cid:22) अप (cid:9) ए नध (cid:24)(cid:19) रत करन क लए क(cid:22) ज न व ल गणन (cid:23) स भ ऐस अव ध क लए छ ट द ज एग जब तक 3य नतम द य(cid:21)व क(cid:22) अप (cid:9) ए उस ब म कत (cid:19)पर ल ग न ह(cid:30) (cid:11)(cid:11)(cid:11)(cid:11)(cid:22)(cid:22)(cid:22)(cid:22)तततततत तत ककककररररणणणण (6) (cid:1)(cid:21)य क ब म कत (cid:19) (cid:1) धकरण क व(cid:27) य वष(cid:19) क(cid:22) (cid:1)(cid:21)य क तम ह क लए अन स च एमट प ए क अनस र व(cid:27) य ववर णय तम ह क(cid:22) सम 7 स प8त ल स ;दन क अ दर (cid:1)5त त कर ग अअअअननननसस सस चच चच एएएएममममटटटट पपपप एएएए ((((मममम टटटटरररर तततततत तत यययय पपपप(cid:9)(cid:9)(cid:9)(cid:9) बबबब मममम (cid:10)(cid:10)(cid:10)(cid:10)ववववसससस यययय)))) (i) ब म कत (cid:19)क न म (ii) प ज करण स Bय और आईआरड एआई क प स प ज करण क(cid:22) त र ख (iii) त(cid:21)क ल प व(cid:19)वत व(cid:27) य वष(cid:19) क द र न सकल (cid:1)(cid:21)य(cid:9) (cid:1) मयम आय (iv) त(cid:21)क ल प व(cid:19)वत व(cid:27) य वष(cid:19) क द र न सकल (cid:1)(cid:21)य(cid:9) म टर त त य प(cid:9) ब म (cid:10)वस य (cid:1) मयम ¹Hkkx IIIµ[k.M 4º Hkkjr dk jkti k vlk kj.k 3 (v) ववरण क(cid:22) अव ध _______________क सम 7 तम ह ममममदददद (cid:15)(cid:15) (cid:15)(cid:15) रररर शशशश (((((cid:16)(cid:16)(cid:16)(cid:16)पपपपयययय)) )) ततततमममम हहहह कककक ललललएएएए ततततमममम हहहह ततततकककक क वल दय त व ल प ल सय(cid:30) क स ब ध म (cid:15) सकल (cid:1)(cid:21)य(cid:9) म टर त त य प(cid:9) ब म (cid:10)वस य (cid:1) मयम (L) प क ज प ल सय(cid:30) क स ब ध म (cid:15) सकल (cid:1)(cid:21)य(cid:9) म टर त त य प(cid:9) ब म (cid:10)वस य (cid:1) मयम (P) क ल सकल (cid:1)(cid:21)य(cid:9) म टर त त य प(cid:9) ब म (cid:10)वस य (cid:1) मयम (L P) क ल सकल (cid:1)(cid:21)य(cid:9) म टर नज (cid:9) त ब म (cid:10)वस य (cid:1) मयम क ल सकल (cid:1)(cid:21)य(cid:9) (cid:1) मयम आय मममम टटटटरररर तततततत तत यययय पपपप(cid:9)(cid:9)(cid:9)(cid:9) कककक जजजज खखखखमममम अअअअकक कक नननन (7) व नय़म (3) म (cid:15) म टर त त य प(cid:9) ब म (cid:10)वस य क स ब ध म (cid:15) ब म कत (cid:19) क 3य नतम द य(cid:21)व नध (cid:19)(cid:24)रत ;कय गय ह इसक ब वज द, कभ भ क ई ब म कत (cid:19) अपन क य (cid:19)लय (क य (cid:19)लय(cid:30)) म (cid:15) आन व ल म टर त त य प(cid:9) ब म ज खम क(cid:22) र(cid:9) स य (cid:29) ""क वल दय त "" व ल म टर प लस क ज खम-अ कन करन स इनक र नहD कर ग ट .",COMPLIANT,IRDAI (Obligation of Insurer in respect of Motor Third Party Insurance_chunk_3,HIGH
"एस. वजयन, अEय(cid:9) [ वF पन-III 4 अस ध रण 161 15(100)] INSURANCE REGULATORY AND DEVELOPMENT AUTHORITY OF INDIA NOTIFICATION Hyderabad, the 2nd June, 2015 Insurance Regulatory and Development Authority of India (Obligation of Insurer in respect of Motor Third Party Insurance Business) Regulations, 2015 F. No. IRDAI Reg 8 98 2015. In exercise of the powers conferred by Section 114A of the Insurance Act, 1938 (4 of 1938) read with Sections 14 and 26 of the Insurance Regulatory and Development Authority Act, 1999 (41 of 1999) and Section 32D of Insurance Act, 1938, the Authority in consultation with the Insurance Advisory Committee, hereby makes the following regulations, namely:- Short Title and Commencement of the Regulations (1) (a) These Regulations may be called the Insurance Regulatory and Development Authority of India (Obligation of Insurer in respect of Motor Third Party Insurance Business) Regulations, 2015. (b) These shall come into force on the date of their publication in the Official Gazette. Definitions (2) In these regulations, unless the context otherwise requires,:- 4 THE GAZETTE OF INDIA : EXTRAORDINARY [PART III SEC. 4] (a) ""Act"" means the Insurance Act, 1938 (4 of 1938), as amended from time to time; (b) Authority means the Insurance Regulatory and Development Authority of India established under the provisions of Section 3 of the Insurance Regulatory and Development Authority Act, 1999 (41 of 1999). (c) Insurer means the insurance companies registered with the Authority and licensed to underwrite direct motor insurance business in India. (d) Motor Third Party Insurance Business consists of the motor third party insurance business in respect of both, the liability only policies as well as the package policies issued in motor portfolio.",COMPLIANT,IRDAI (Obligation of Insurer in respect of Motor Third Party Insurance_chunk_4,HIGH
(e) New Insurer means an insurer which has started its business operations during the immediate preceding financial year of the financial year for which obligations in respect of motor third party insurance business are to be fixed. Obligations (3) The Obligation of an Insurer in respect to Motor Third Party insurance business for a Financial Year(X) should be arrived as below: (i) Total Gross Direct Premium Income(GDPI) under all lines of business of all insurers in the immediate preceding financial year A (ii) Total GDPI under motor insurance business of all insurers in the immediate preceding financial year B (iii) Insurer s GDPI under all lines of business in the immediate preceding financial year C (iv) Insurer s GDPI under motor insurance business in the immediate preceding financial year D (v) Total GDPI under motor third party insurance business of all insurers during the immediate preceding financial year E (vi) Obligation of the Insurer to be met in a financial year X C A D B x E x 90 2 100 Exceptions (4) The new insurer writing motor insurance business licensed to underwrite motor insurance for the first time shall be exempted from the application of the obligatory requirement during first two financial years of its operations including the financial year in which its operations are started. (5) Such insurer shall also be excluded from the calculations for determining the minimum obligatory requirements for other existing insurers for such period till which the minimum obligatory requirements are not applicable to that insurer. Submissions (6) Every insurer shall submit the financial returns to the Authority for every quarter of the financial year within forty five days of the end of the quarter as per the Schedule MTP A ¹Hkkx IIIµ[k.M 4º Hkkjr dk jkti k vlk kj.k 5 Schedule MTP- A (Motor Third Party Insurance Business) (i) Name of the Insurer: (ii) Registration No.,COMPLIANT,IRDAI (Obligation of Insurer in respect of Motor Third Party Insurance_chunk_5,HIGH
"and Date of Registration with the IRDAI: (iii) Gross Direct Premium Income during immediate preceding FY: (iv) Gross Direct Motor Third Party Insurance Business Premium during immediate preceding FY: (v) Statement Period: Quarter ending __________ Items Amount (Rs) For the Quarter Up to the Quarter Gross Direct Motor Third Party Insurance Business Premium in respect of liability only policies (L) Gross Direct Motor Third Party Insurance Business Premium in respect of package policies (P) Total Gross Direct Motor Third Party Insurance Business Premium (L P) Total Gross Direct Motor Own damage Insurance Business Premium Total Gross Direct Premium Income Underwriting of Motor Third Party Risk (7) The Regulation (3) stipulates the minimum obligation of an insurer in respect of motor third party insurance business. Notwithstanding this, at no instance any insurer shall refuse to underwrite the liability only motor policy covering motor third party insurance risk coming to its office (s). T. S. VIJAYAN, Chairman [ADVT.III 4 Exty. 161 15(100)] Printed by the Manager, Government of India Press, Ring Road, Mayapuri, New Delhi-110064 and Published by the Controller of Publications, Delhi-110054.",COMPLIANT,IRDAI (Obligation of Insurer in respect of Motor Third Party Insurance_chunk_6,HIGH
"JI Is your insurance company INSURANCE REGULATORY ANO - !lll!Eil'Elll DEVELOPMENT AUTHORITY listening to you? i Licence. Registration. Insurance. If your complaints have not been addressed by your insurance company, please contact IRDA Grievance Call Centre C Toll Free No.: 155255 to register your complaints and track their status or you may email us at complaints irda.gov.in A public awareness initiative by .ftq-, fcif.,..,,q.., itt'fcrcm:r INSURANCE REGULATORY AND Handbook on DEVELOPMENT AUTHORITY Promotmg msurance. Protecting insured. Motor Insurance www.irda.gov.in 1. About this handbook This handbook is designed by the Insurance Regulatory and Development Authority (IRDA) as a guide on Contents: Motor Insurance and gives general information only. 1. About this handbook 1 No information given herein replaces or overrides the terms and conditions of an insurance policy. 2. Motor Insurance 2 3. Frequently asked questions 5 Please approach a duly licensed agent or a broker or an insurance company registered with IRDA for specific 4. Policyholder Servicing TATs 14 information regarding a policy or for any other 5. If you have a grievance 15 additional information. 1 2. Motor Insurance which would give a wider cover, including cover for your vehicle. What Motor Insurance is: Motor insurance gives protection to the vehicle What Motor Insurance covers: owner against (I). damages to his her vehicle and The damages to the vehicle due to the following (ii). pays for any Third Party Liability determined as perils are usually covered under OD section of the per law against the owner of the vehicle. Third Party Motor Insurance policy: Insurance is a statutory requirement. The owner of a. Fire, Explosion, Self- Ignition, Lightning the vehicle is legally liable for any injury or damage b. Burglary Housebreaking Theft to third party life or property caused by or arising out c. Riot Strike of the use of the vehicle in a public place.",COMPLIANT,Motor Insurance Handbook (English)_chunk_1,HIGH
"Driving a motor vehicle without insurance in a public place is d. Earthquake a punishable offence in terms of the Motor Vehicles e. Flood, Storm, Cyclone, Hurricane, tempest, Act, 1988. inundation, hailstorm, frost f. Accidental external means Types of Motor Insurance cover: g. Malicious Act Broadly there are two types of insurances policies h. Terrorism acts that offer motor insurance cover: i. While in Transit by Rail Road, Inland a.Liability Only Policy (Statutory requirement) waterways, Lift, Elevator or Air b.Package Policy (Liability Only Policy Damage j. Land slide Rock slide to owner s Vehicle usually called O.D Cover) Remember that if you take only a Liability Only What Motor Insurance excludes: Policy, damage to your vehicle will not be covered. The following contingencies are usually excluded Hence, it would be prudent to take a Package Policy under the Motor Insurance Policy: 2 3 Not having a valid Driving License 3. FAQs on Motor Insurance Under Influence of intoxicating liquor drugs Q. What Motor Insurance cover should I buy? Accident taking place beyond Geographical limits Should I buy Comprehensive Insurance or While Vehicle is used for unlawful purposes Liability only Policy ? Electrical Mechanical Breakdowns. Ans. Third Party Liability insurance is mandatory for all vehicles plying on public roads in India. This covers Liability for injuries and damages to Basis of Sum Insured: others that you are responsible for. In addition, it For Own Damage: is prudent to cover loss or damages to the vehicle The Sum Insured under a Motor Insurance policy itself by way of Comprehensive Package policy, reflects the value of the motor vehicle determined which covers both Liability as well as Own based on the concept known as Insured s Declared damage to Insured vehicle. Liability Only cover Value. Insured s Declared Value is the value arrived at is also known as Act Only cover.",COMPLIANT,Motor Insurance Handbook (English)_chunk_2,HIGH
"based on the Manufacturer s present value and depreciation based on the Age of the Vehicle. Q. How is the premium determined? Ans. Many factors determine the premium you will pay. For Own Damage cover different insurance For Third Party: companies charge different premiums for similar Coverage is as per requirements of the Motor Vehicles coverage. Shop around; getting three or more Act, 1988 . Compulsory Personal accident cover for comparison quotes is worthwhile. Check various owner-driver is also included. Policy can also be insurers s websites; it will help you compare extended to cover various other risks like Personal premiums. Do not forget to compare deductibles, Accident to occupants of vehicle, Workmen's coverage and IDV s as premium may be lesser of Compensation to Driver, etc over and above the cover one insurer but with higher deductibles, lower available to him under statute. coverage and lower IDV, which will adversely impact you in the event of claim settlement. 4 5 Be prepared to give your agent information about Ans. For Own Damage, the Sum Insured for the the following items that are commonly used to vehicle is called Insured Declared Value and determine your premium: Vehicle registration should reflect the current market value of the details with Engine No., Chasis no., Class of vehicle. For Third Party Liability cover, there is vehicle, cubic capacity, seating capacity, etc. (In unlimited coverage to Third parties injuries, fact, all relevant details are in the RC book card however, Third party property damages are and a copy of same may be handed over) Tax paid covered up to a sum of Rs.750,000. Insured has details; Certificate of fitness, Driver details - age, option to restrict coverage for Third Party gender, qualifications, licence validity Previous Property damage to Rs.6,000 whereby there will insurance history, if any. be reduction in Liability Only premium. The Own Damage coverage is left to be rated by Q.",COMPLIANT,Motor Insurance Handbook (English)_chunk_3,HIGH
"What is the period of the policy? individual insurance companies after duly filing Ans. The policy is usually valid for a period of one year rates with the Insurance Regulatory and and has to be renewed before the due date. Pay Development Authority. The same is the premium on time. No Insurer offers a grace determined on following factors amongst others period for paying the premium the due date is -- Age of vehicle; Discounts loadings- the due date. In case of lapse of policy by even Appropriate Bonus loading discounts along one day, the vehicle has to be inspected. with past claims experience are taken into Moreover, if a comprehensive policy is allowed to account while calculating premium. IDV lapse for more than 90 days, the accrued benefit (Insured Declared Value). of NCB (No Claim Bonus) is also lost. Third Party Liability Premium rates are laid down by IRDA. Q. What is ""No Claim Bonus""? Ans. No Claim Bonus (NCB) is the benefit accrued to In case of break in insurance, vehicle inspection an insured for NIL claims during the previous would be required and extra charges will have to policy period. As per current norms prevalent, it be incurred for the same. ranges from 20 on the Own Damage premium (and not on Liability premium) and progressively Q. What coverage limits meet my needs? 6 7 increases to a maximum of 50 based on renewal notice from the current insurer. If the successive claim free years. If, however, a claim is same cannot be produced, you may produce your lodged, the No claim Bonus is lost in the original expiring policy along with a certification subsequent policy period. NCB is given to that no claim has been lodged by yourself on the insured and not to the insured vehicle. Hence, expiring policy. Hence, evidence can be in form on transfer of the vehicle, the insurance policy of a renewal notice or a letter confirming the can be transferred to new owner but not the NCB entitlement from the previous insurer. NCB.",COMPLIANT,Motor Insurance Handbook (English)_chunk_4,HIGH
"The new owner has to pay the difference on account of NCB for the balance policy period. Q. Are there discounts that will lower my The original owner can, however, use the NCB premium? on a new vehicle purchased by him provided he Ans. In addition to NCB, there are additional has not transferred the insurance to the buyer of discounts available under Own Damage old car. Insurance Co has to be intimated Premium for membership of Automobile immediately (in any case not later than the time Association of India, Vintage Cars (Pvt. Cars limit prescribed) about sale of his old vehicle and certified by the Vintage and Classic Car Club of his intention to retain the insurance. Original India); Installation of anti-theft devices certificate of Insurance is to be surrendered to approved by Automobile Research Association Insurance Co. within 3 years period, as and when of India (ARAI), Pune and whose installation is the Insured buys a new car, it will be substituted approved by AAI; Concessions for specially in the old insurance policy till its validity period. designed modified vehicles for the Blind, Pro-rata difference of premium on account of Handicapped and mentally challenged persons, increase in IDV of new vehicle is to be paid. which are suitably endorsed in the RC by the RTA concerned; - opting for voluntary Q. Will my No Claim Bonus get migrated if I want additional deductible excess. to change my insurance company? Under Liability Only Section , discounts are Ans. Yes, you can avail of the NCB facility if you available for reduction in Third Party Property change the insurer on renewal. You would have Damage to produce proof of the NCB earned by way of (TPPD) from Rs. 750,000 to Rs. 6,000. 8 9 place where the vehicle is registered is reckoned Q. Is Service Tax is applicable and how much is it? (Not the place where the vehicle is used). If your Ans.",COMPLIANT,Motor Insurance Handbook (English)_chunk_5,HIGH
"Yes , Service Tax is applicable and would be as vehicle is registered in Chennai rate applicable per prevailing rule of law. for Zone A is charged. Even when you shift to a different city town, the same rate will continue Q. What is deductible? to be applied. Similarly if a vehicle is registered in Ans. Deductible or excess is the amount over and a town, it attracts Zone B premium rate. above, which the claim will be payable. There is a Subsequently if the owner shifts to a metro, he normal standard compulsory excess for most will continue to be charged Zone B rate. vehicles ranging from Rs. 50 for two-wheelers to Rs. 500 for Pvt. Cars and Commercial vehicles Q. What is a Certificate of Insurance under which increases depending upon the cubic Motor Vehicle Act? capacity carrying capacity of the vehicle. Ans. As per Rule 141 of Central Motor Vehicle Rules However, in some cases the insurer may impose 1989, a certificate of Insurance is to be issued additional excess depending upon the age of the only in Form 51. It is only in Motor Vehicle vehicle or if there is high frequency of claims. Insurance, apart from policy, a separate certificate of insurance is required to be issued by Q. What is the procedure for recording any Insurers as per law. This document should always changes in the policy? be carried in the vehicle. Policy should be Ans. If there are any changes in the policy, it will be preserved separately at home office. done by an Endorsement by the insurance office. Submit a letter to the insurer with proof for the Q. If I fit CNG or LPG kit to my vehicle, is it changes and obtain the Endorsement. Check the necessary to inform the Insurance Company? correctness of the Endorsement. Ans. If CNG LPG kit is fitted to the vehicle, RTA where the vehicle was registered should be Q. If I am using the car in a particular city, what informed to note the change in the registration premium rate is applied? certificate (RC). The Insurance Company Ans.",COMPLIANT,Motor Insurance Handbook (English)_chunk_6,HIGH
"For the purpose of applying premium rate, the should also be informed to have the kit covered 10 11 on payment of extra premium on the value of the transferred in RTO records in my name? kit under OD section and also under TP Ans. No. Registration and insurance of the vehicle section. should always be in the same name with same address. Otherwise the claim is not payable. A Q. What are the documents to be kept in the fresh proposal form needs to be filled in. There is vehicle while plying in public places? a nominal fee charged for transfer of insurance. Ans. Certificate of Insurance Xerox copy of Registration Certificate Q. I have lost the insurance policy. Can I get a Pollution under control Certificate duplicate one? Copy of DL of person who drives the vehicle Ans. Yes, please approach the same office, which had issued the policy, with a written request. A Q. Can I transfer my insurance to the purchaser nominal fee is charged for issuing duplicate of my vehicle? policy copy. Ans. Yes, the insurance can be transferred to the buyer of the vehicle, provided the seller informs in Q. What are the documents that are required to writing of such transfer to the insurance be submitted for a Motor Insurance claim? company. A fresh proposal form needs to be filled Ans. Generally, the following documents are required in. There is a nominal fee charged for transfer of to be submitted. However, read through your insurance along with pro-rata recovery of NCB policy to see the complete list duly filled in from the date of transfer till policy expiry. It may claim form, RC copy of the vehicle, Original be noted that transfer of ownership in estimate of loss, Original repair invoice and comprehensive package policies has to be payment receipt. In case cashless facility is recorded within 14 days from date of transfer availed, only repair invoice would need to be failing which no claim will be payable for own submitted and FIR, if required.",COMPLIANT,Motor Insurance Handbook (English)_chunk_7,HIGH
