text,label,source,relevance
"Bid Number/ :
बोली (cid:38)मांक ((cid:1)बड सं(cid:60)या)
GEM/2025/B/5887078
Dated/
(cid:61)दनांक : 30-01-2025
Bid Document/ (cid:1)(cid:1)बबडड दद(cid:57)(cid:57)ततााववेज़ेज़
Bid Details/(cid:1)(cid:1)बबडड (cid:1)(cid:1)ववववररणण
Bid End Date/Time/(cid:1)(cid:1)बबडड बबंदंद हहोोनने े कक(cid:15)(cid:15) तताारर(cid:18)(cid:18)खख//ससममयय 13-02-2025 18:00:00
Bid Opening Date/Time/(cid:1)(cid:1)बबडड खखुलुलनने े कक(cid:15)(cid:15)
13-02-2025 18:30:00
तताारर(cid:18)(cid:18)खख//ससममयय
Bid Offer Validity (From End Date)/(cid:1)(cid:1)बबडड पपेशेशककशश
180 (Days)
ववैधैधतताा ((बबंदंद हहोोनने े कक(cid:15)(cid:15) तताारर(cid:18)(cid:18)खख ससे)े)
Ministry/State Name/ममं(cid:32)ं(cid:32)ााललयय//रराा(cid:33)(cid:33)यय ककाा ननाामम Ministry Of Finance
Department Name/(cid:1)(cid:1)ववभभाागग ककाा ननाामम Department Of Financial Services
Organisation Name/ससंगंगठठनन ककाा ननाामम General Insurance Corporation Of India (gic)
Office Name/ककााययााल(cid:37)ल(cid:37) यय ककाा ननाामम Mumbai
(cid:38)(cid:38)ेेतताा ईईममेलेल/",REQUIRES_REVIEW,GIC_MOTOR,LOW
"Advertisement No. GIC-HO/HR/APPOINT_CISO/110/2025-26
Appointment of Chief Information Security Officer (CISO) on Contract Basis
General Insurance Corporation of India (GIC Re), the Indian Reinsurer with global footprint, invites applications from eligible Indian citizens for the appointment of Chief
Information Security Officer (CISO) on Contract basis. Candidates fulfilling required eligibility criteria may apply as per procedure specified in “How to Apply” Section in
this document.
Start Date of receiving of Application: 14.05.2025
Last Date of receiving of Application: 28.05.2025
1. Details of POSTS / VACANCY/ AGE/ CONTRACT PERIOD/SELECTION PROCESS/ PLACE OF POSTING/ ANNUAL CTC:-
Vacancy Age
Place of
Post Contract Period Annual CTC
Posting
Total (as on 01.05.2025)
2 years initially Salary will not
Chief Information Minimum 40 years to and can be be constraint for
1 - Unreserved Mumbai
Security Officer (CISO) Maximum 55 years extended based deserving
on performance candidate
• Before",COMPLIANT,GIC_MOTOR,HIGH
"GIC-HO/PROPF/EOI_NMF_25-26/6/2025-26
5th May 2025
ADDENDUM
INVITATION FOR EXPRESSION OF INTEREST FROM QUOTING
REINSURERS AND/OR FOLLOW REINSURERS
GIC RE's NON-MARINE FOREIGN RETROCESSION
PROGRAMME 2025-26
Further to the EOI dated 29th April 2025, put up on General Insurance Corporation of India’s
(GIC Re’s) website inviting reinsurer to participate on its Non-Marine Foreign XOL
programme incepting on 01.06.2025, date of submission under point number 9 has been
revised as 6th May 2025, 12:00 midnight (IST).
Also, point no. 3.c. is revised as “Exclusive mandate letter / Broker on Record' letter, if
participating through intermediary as stated in point 2”.
All other terms and conditions remain the same.
S/d-
S.K. Rath
General Manager",REQUIRES_REVIEW,GIC_MOTOR,LOW
"April 30, 2025
NOTICE
INVITATION FOR EXPRESSION OF INTEREST FROM QUOTING REINSURERS
AND/OR FOLLOW REINSURERS FOR GIC RE's NON-MARINE COMBINED DOMESTIC
& FOREIGN RETROCESSION PROGRAMME 2025-26
General Insurance Corporation of India (GIC Re) proposes to buy retrocession cover for its non-marine
domestic and foreign combined portfolio on excess of loss multiyear basis. This programme incepts on
1st June 2025.
Expression of Interest (EOI) is invited from Reinsurers either directly or through an Indian
Intermediary for quoting and follow market on the above GIC Re’s Non-Marine Combined Domestic
& Foreign Retrocession Programme.
The reinsurer desirous of submitting Expression of Interest as above must satisfy the following criteria:
1. The Reinsurer should be domiciled in a country which has Double Taxation Avoidance
Agreement with India.
2. The Reinsurer can choose to quote / participate either on direct basis or through an Indian
intermediary. The Reinsurer evincing interest via an interme",REQUIRES_REVIEW,GIC_MOTOR,LOW
"GIC-HO/PROPF/EOI_NMF_25-26/2/2025-26
29th April 2025
NOTICE
INVITATION FOR EXPRESSION OF INTEREST FROM QUOTING
REINSURERS AND/OR FOLLOW REINSURERS
GIC RE's NON-MARINE FOREIGN RETROCESSION PROGRAMME 2025-26
General Insurance Corporation of India (GIC Re) proposes to buy retrocession cover for its Non-Marine Foreign portfolio
on excess of loss basis. This programme incepts on 1st June 2025.
Expression of Interest (EOI) is invited from Reinsurers either directly or through an Indian intermediary for quoting and
follow market on non-marine foreign retrocession programme.
The reinsurer desirous of submitting Expression of Interest as above must satisfy the following criteria:
1. Reinsurer should be domiciled in a country which has Double Taxation Avoidance Agreement with India.
2. Reinsurer can choose to quote / participate either on direct basis or through an Indian intermediary. The Reinsurer
evincing interest via an intermediary would be required to indicate mandate of Exclusive Broker o",REQUIRES_REVIEW,GIC_MOTOR,LOW
"GIC-HO/MAR/GIC_MAREOI25-26/2/2025-26 29th April 2025
ADDENDUM
TO
INVITATION FOR EXPRESSION OF INTEREST FROM QUOTING AND/OR FOLLOW
REINSURERS EITHER DIRECTLY OR THROUGH AN INDIAN INTERMEDIARY
FOR GIC Re’s COMBINED MARINE & ENERGY XL PROTECTION PROGRAMME 2025-26
(01.06.2025 to 31.05.2026)
The criterion no. 3(c) is hereby amended to read: The reinsurer evincing interest through a
broker would be required to submit the Exclusive Broker on Record (BOR) Letter to only ONE
Indian Broker on the letterhead and as per the attached format.
All other terms and conditions remain unchanged as per original notice.
S.K. Rath
General Manager
EXCLUSIVE BROKER ON RECORD LETTER
<On Reinsurer’s Letter Head>
Date: _ _ / _ _ / _ _ _ _
To,
The Assistant General Manager,
Marine & Energy Underwriting,
General Insurance Corporation of India (GIC Re),
Mumbai, Maharashtra – 400020, India.
Re: Exclusive Broker on Record Letter for Expression of Interest published on
your website dated 28.04.2025 relating to GIC Re’",REQUIRES_REVIEW,GIC_MOTOR,LOW
"April 29, 2025
NOTICE
INVITATION FOR EXPRESSION OF INTEREST FROM QUOTING REINSURERS
AND/OR INTERESTED REINSURERS FOR GIC RE's NON-MARINE DOMESTIC
RETROCESSION PROGRAMME 2025-26
General Insurance Corporation of India (GIC Re) proposes to buy retrocession cover for its non-marine
domestic portfolio on excess of loss basis. This programme incepts on 1st June 2025.
Expression of Interest (EOI) is invited from Reinsurers either directly or through an Indian
Intermediary for quoting and follow market on the above GIC Re’s Non-Marine Domestic
Retrocession Programme.
The reinsurer desirous of submitting Expression of Interest as above must satisfy the following criteria:
1. The Reinsurer should be domiciled in a country which has Double Taxation Avoidance
Agreement with India.
2. The Reinsurer can choose to quote / participate either on direct basis or through an Indian
intermediary. The Reinsurer evincing interest via an intermediary would be required to indicate
mandate of Exclusive Broker o",REQUIRES_REVIEW,GIC_MOTOR,LOW
"GIC-HO/MAR/GIC_MAREOI25-26/2/2025-26 25th April 2025
NOTICE
INVITATION FOR EXPRESSION OF INTEREST FROM QUOTING AND/OR FOLLOW
REINSURERS EITHER DIRECTLY OR THROUGH AN INDIAN INTERMEDIARY
FOR GIC Re’s COMBINED MARINE & ENERGY XL PROTECTION PROGRAMME 2025-26
(01.06.2025 to 31.05.2026)
Expression of Interest (EOI) is invited from Reinsurers either directly or through an Indian
intermediary for quoting and follow market for the GIC Re’s Marine & Energy Combined Excess
of Loss Reinsurance Protection Programme, protecting Domestic Marine Hull & Cargo and
Domestic & Foreign upstream and midstream Energy business which comes up for renewal on
1st June 2025.
The Reinsurer desirous of submitting Expression of Interest as above must fulfil the following
criteria:
1. The Reinsurer/s must have a rating of at least ‘A’ from Standard & Poor or AM Best.
2. Reinsurers can choose to participate either on direct basis or through an Indian broker.
3. The reinsurer should provide below details:
a. Filing Re",REQUIRES_REVIEW,GIC_MOTOR,LOW
"~~
GICRe
Ref: GIC-HO/HR/Recruit_S cale 1/ 62/2025-26 26-Apr-2025
NOTICE
DECLARATION OF RESULTS OF GD & INTERVIEW
Recruitment of Assistant Mana2ers (Scale I) 2024-25
Placed below are the Roll Numbers and names of the candidates who have been provisionally
selected for Pre-employment Medical Examination, following the group discussions and interviews
held from 07-Apr-2025 to 18-Apr-2025 for recruitment of Assistant Manager (Scale I).
Intimation about the pre-employment medical examination and other details will be sent to the
individual candidates through email in due course.
The final selection/appointment would be subject to satisfactory medical report and subject to
verification of caste/community certificate (in case of Reserved Candidates).
Please note that provisionally selected candidates are required to report for medical examination on
12-May-2025, followed by Induction Training starting from 13-May-2025 to 24-May-2025 for
which detailed intimation will be sent to the selected c",REQUIRES_REVIEW,GIC_MOTOR,LOW
"Pre bid Query Response - GEM/2025/B/6082381 - Suite on HANA (SoH) to S4HANA Conversion
S No. Document Page # Section/Clause Track Query description GIC Re Response
GeM Bidding 1 Bid End Date/Time: 23-04- Bid Details Considering the huge scope and the multiple tracks involved, we request GIC Re to please Bid stands extended. Please check GeM portal
1
Document 2025 13:00:00 extend the bid submission by 2 weeks to 7th May 2025. for updates.
PRE- 1 # 6 Blacklisting PRE- We request GIC Re to please amend the clause as below: Wording has been changed to ""The Bidder must
QUALIFICATION The Bidder must not have been QUALIFICATI not have been blacklisted by any Govt/Private
2 CRITERIA blacklisted by any Govt/Private ON CRITERIA""The Bidder must not have been blacklisted by any Govt/Private entity in India or outside entity in India or outside India as on date.""
entity in India or outside India. India in the last 3 years, as on date of submission of the bid.""
NON- 1 NON-DISCLOSURE NON- We request ",REQUIRES_REVIEW,GIC_MOTOR,LOW
"Bid Number/ :
बोली (cid:38)मांक ((cid:1)बड सं(cid:63)या)
GEM/2025/B/6082381
Dated/
(cid:64)दनांक : 24-03-2025
Bid Document/ (cid:1)(cid:1)बबडड दद(cid:62)(cid:62)ततााववेज़ेज़
Bid Details/(cid:1)(cid:1)बबडड (cid:1)(cid:1)ववववररणण
Bid End Date/Time/(cid:1)(cid:1)बबडड बबंदंद हहोोनने े कक(cid:15)(cid:15) तताारर(cid:18)(cid:18)खख//ससममयय 23-04-2025 13:00:00
Bid Opening Date/Time/(cid:1)(cid:1)बबडड खखुलुलनने े कक(cid:15)(cid:15)
23-04-2025 13:30:00
तताारर(cid:18)(cid:18)खख//ससममयय
Bid Offer Validity (From End Date)/(cid:1)(cid:1)बबडड पपेशेशककशश
60 (Days)
ववैधैधतताा ((बबंदंद हहोोनने े कक(cid:15)(cid:15) तताारर(cid:18)(cid:18)खख ससे)े)
Ministry/State Name/ममं(cid:32)ं(cid:32)ााललयय//रराा(cid:33)(cid:33)यय ककाा ननाामम Ministry Of Finance
Department Name/(cid:1)(cid:1)ववभभाागग ककाा ननाामम Department Of Financial Services
Organisation Name/ससंगंगठठनन ककाा ननाामम General Insurance Corporation Of India (gic)
Office Name/ककााययााल(cid:37)ल(cid:37) यय ककाा ननाामम Mumbai
(cid:38)(cid:38)ेेतताा ईईममेलेल//",COMPLIANT,GIC_MOTOR,HIGH
"Pre-bid Query Responses - GEM/2025/B/6020416 - Procurement of India Flood Catastrophe Model
S.No Query GIC Re Response
Please confirm if modelling at Aggregate level and Detailed level
both are required to be included in the scope? Type of Indian
1 Flood Modelling to be done
a. Aggregate Yes
b. Detailed Yes
Contract Period: The proposed contract duration in the RFP is set
at 15 months. Given the complexity and depth of work involved,
we would like to understand whether there is flexibility to extend
the contract to a minimum of three years. Alternatively, would it
be possible to align the contract period with the existing Nat-Cat
2 No, there is no change in tender terms and conditions
modeling software license, which we understand expires on 13
May 2027? A longer contract duration would allow for better
continuity, consistency in modeling insights, and efficient
implementation of software and analytical services. Could you
kindly confirm if this would be considered?
Based on the docume",REQUIRES_REVIEW,GIC_MOTOR,LOW
"Bid Number/ :
बोली (cid:38)मांक ((cid:1)बड सं(cid:63)या)
GEM/2025/B/6050899
Dated/
(cid:64)दनांक : 13-03-2025
Bid Document/ (cid:1)(cid:1)बबडड दद(cid:62)(cid:62)ततााववेज़ेज़
Bid Details/(cid:1)(cid:1)बबडड (cid:1)(cid:1)ववववररणण
Bid End Date/Time/(cid:1)(cid:1)बबडड बबंदंद हहोोनने े कक(cid:15)(cid:15) तताारर(cid:18)(cid:18)खख//ससममयय 03-04-2025 17:00:00
Bid Opening Date/Time/(cid:1)(cid:1)बबडड खखुलुलनने े कक(cid:15)(cid:15)
03-04-2025 17:30:00
तताारर(cid:18)(cid:18)खख//ससममयय
Bid Offer Validity (From End Date)/(cid:1)(cid:1)बबडड पपेशेशककशश
180 (Days)
ववैधैधतताा ((बबंदंद हहोोनने े कक(cid:15)(cid:15) तताारर(cid:18)(cid:18)खख ससे)े)
Ministry/State Name/ममं(cid:32)ं(cid:32)ााललयय//रराा(cid:33)(cid:33)यय ककाा ननाामम Ministry Of Finance
Department Name/(cid:1)(cid:1)ववभभाागग ककाा ननाामम Department Of Financial Services
Organisation Name/ससंगंगठठनन ककाा ननाामम General Insurance Corporation Of India (gic)
Office Name/ककााययााल(cid:37)ल(cid:37) यय ककाा ननाामम Mumbai
(cid:38)(cid:38)ेेतताा ईईममेलेल/",COMPLIANT,GIC_MOTOR,HIGH
"Bid Number/ :
बोली (cid:38)मांक ((cid:1)बड सं(cid:63)या)
GEM/2025/B/6020416
Dated/
(cid:64)दनांक : 07-03-2025
Bid Document/ (cid:1)(cid:1)बबडड दद(cid:62)(cid:62)ततााववेज़ेज़
Bid Details/(cid:1)(cid:1)बबडड (cid:1)(cid:1)ववववररणण
Bid End Date/Time/(cid:1)(cid:1)बबडड बबंदंद हहोोनने े कक(cid:15)(cid:15) तताारर(cid:18)(cid:18)खख//ससममयय 28-03-2025 18:00:00
Bid Opening Date/Time/(cid:1)(cid:1)बबडड खखुलुलनने े कक(cid:15)(cid:15)
28-03-2025 18:30:00
तताारर(cid:18)(cid:18)खख//ससममयय
Bid Offer Validity (From End Date)/(cid:1)(cid:1)बबडड पपेशेशककशश
30 (Days)
ववैधैधतताा ((बबंदंद हहोोनने े कक(cid:15)(cid:15) तताारर(cid:18)(cid:18)खख ससे)े)
Ministry/State Name/ममं(cid:32)ं(cid:32)ााललयय//रराा(cid:33)(cid:33)यय ककाा ननाामम Ministry Of Finance
Department Name/(cid:1)(cid:1)ववभभाागग ककाा ननाामम Department Of Financial Services
Organisation Name/ससंगंगठठनन ककाा ननाामम General Insurance Corporation Of India (gic)
Office Name/ककााययााल(cid:37)ल(cid:37) यय ककाा ननाामम Mumbai
(cid:38)(cid:38)ेेतताा ईईममेलेल//",COMPLIANT,GIC_MOTOR,HIGH
"Ref. No.: GIC-HO/AVN/AviationRI25-26/14/2024-25
20th February 2025
NOTICE
INVITATION FOR EXPRESSION OF INTEREST FROM QUOTING REINSURERS AND/OR INTERESTED
REINSURERS
FOR GIC RE’S AVIATION RETROCESSION PROGRAMME 2025/26
General Insurance Corporation of India (GIC Re) proposes to buy retrocession cover for its Aviation portfolio on
excess of loss basis. This programme incepts on 1st April 2025.
Expression of Interest (EOI) is invited from Reinsurers either directly or through an Indian intermediary for quoting
and follow market on GIC Re’s said programme.
The Reinsurer desirous of submitting Expression of Interest as above must satisfy the following criteria:
The reinsurer desirous of submitting Expression of Interest as above must satisfy the following criteria:
1. Reinsurer should be domiciled in a country which has Double Taxation Avoidance Agreement with India.
2. The Reinsurer should preferably have a rating of at least “A” from S&P or A M Best.
3. Reinsurer can choose to participate",REQUIRES_REVIEW,GIC_MOTOR,LOW
"GIC-HO/TPOOL/XL25-26/21/2024-25
______________________________________________________________________________________
February 12th, 2025
NOTICE
Re: Expression of interest to quote and/or participate as follow market on GIC Re’s IMTRIP Excess of Loss
(XOL) Reinsurance Program Renewal FY 2025-26.
The General Insurance Corporation of India (‘GIC Re’) invites Expression of Interest from Reinsurers
(either directly or via brokers) to quote and/or participate as follow market for its Indian Market
Terrorism Risk Insurance Pool (IMTRIP) Reinsurance Program renewing on 01.04.2025.
GIC Re is the Manager for the Indian Market Terrorism Risk Insurance Pool (IMTRIP) and is also entrusted
with the responsibility of arranging reinsurance protection for the Terrorism Pool which is due for renewal
on 01.04.2025.
Expression of Interest is invited from Reinsurers (either directly or through an Indian Intermediary) to quote
and/or follow on the IMTRIP XOL Renewal Program FY 2025-26.
The following gener",REQUIRES_REVIEW,GIC_MOTOR,LOW
"ONLINE EXAMINATION - RECRUITMENT OF ASSISTANT MANAGER – SCALE I OFFICERS
General, Legal, HR, Engineering ( Marine, Aeronautical, Mechanical, Civil, Electrical ),
IT, Actuary, Insurance, Finance.
INFORMATION HANDOUT
This handout contains details pertaining to various aspects of the online exam you are going to undertake and important
instructions about related matters. You are advised to study the handout carefully as it will help you in preparing for the
examination.
The online examination will comprise the following objective type multiple choice & descriptive tests as stated below:
Structure of the test for General Stream
Maximum Number of
Test Version Time
Marks Questions
PART A Higher Order Reasoning
40 40 30 Minutes
(Objective) Ability/Critical Thinking
Bilingual i.e.
i Test of Reasoning 20 20
Hindi and
ii Test of English Language with
special emphasis on grammar 25 25 English except
PART B 60 Minutes
(Objective) and vocabulary. test of English
iii Test of General Awareness 20 20
",REQUIRES_REVIEW,GIC_MOTOR,LOW
"भारतीय सामान्य बीमा निगम
(भारत सरकार की कं पिी)
सामान्य, विवि, मानि-संसािन, अवियांविकी (समुद्री, िैमावनकी, यांविक, वसविल, विद्युत) सूचना प्रौद्यौविकी,
बीमांकक, वबमा, वित्त सहायक प्रबंिक-स्के ल I अविकारीय ंकी िती हेतु ऑन-लाईन परीक्षा
सूचिा पुस्तिका
इस पुस्तिका में आप देने जा रहे हैं उस ऑनलाइन परीक्षा संबंधी विविध पहलुओ ंके ब्योरे और संबंवधत विषयििुओ ंके बारे में महत्वपूर्ण वनदेश हैं। आपकी इस
पुस्तिका का ध्यान से अध्ययन करने की सलाह दी जाती है क्ोवंक इससे आपकी परीक्षा की तैयारी करने में सहायता वमलेगी।
इस ऑनलाइन परीक्षा में वनम्नानुसार ििुवनष्ठ प्रकार की बहुविकल्प प्रश्नािवलयां होगं ी :
सामान्य वििा के वलए परीक्षा का स्वरूप
प्रश्नावली का िाम अनिकतम अंक प्रश् ंकी संख्या अनुिाद अिवि
भाग-क उच्च िरीय तावकणक क्षमता/गहन व ंतन 40 40
30 द्विनट
(विुनिष्ठ)
भाग-ख i तकणशस्ति परीक्षा 20 20 द्विभाषीय अर्ाात 60 द्विनट
(विुनिष्ठ)
ii अंग्रेजी भाषा परीक्षा - व्याकरण, शब्दावली 25 25 द्व िंदी और अिंग्रेजी
आद्वद प्रश्नो िंपर द्ववशेष बल देते हुए (अिंग्रेजी भाषा की
iii सामान्य स ेतता परीक्षा 20 20 प्रश्नावली छो",REQUIRES_REVIEW,GIC_MOTOR,LOW
"Pre-Bid Queries for GEM/2024/B/5030624 - Actuarial Reserving Software
# Document Name Section Reference Reference statement Queries Response from GIC
Product/Service How many named user licenses are required? How many concurrent user licenses are required?
1 specification 10 concurrent licenses
Product/Service As On-premises solution is required by GIC. Will GIC IT team not implement the solution? Implementation of proposed solution will be responsibility of the Selected
2 specification bidder.
Product/Service To reconfirm whether on-premises or Cloud solution?
3 specification On premises
We request extension by another 15 business days till 30July. The bid submission date is extended till 19th August 2024 03:00 PM .
4 Other Please refer the GeM Portal
Can we also submit our pre-bid queries after the Pre-bid date of 04July 2024? Request for extension to submit our pre-bid queries till
5 Other 11July. The pre-bid query date cannot be extended
6 Other Can we get a soft copy of all bid do",COMPLIANT,GIC_MOTOR,HIGH
"Revised - Commercial Bid - Implementation of IndAS 117 and 109 - 07.08.2024
in INR
Amount Unit Total Amount Total (incl.
Sr. No. Description Taxes
(a) (b) (axb) taxes)
One time Installation and Implementation & training Cost before GO
A 1
Live
B Maintenance, Training and Support for period of 3 years post Go-Live
Year 1 1
Year 2 1
Year 3 1
C Change Management Support per man hour x 1000-man hours*
Year 1 1000
Year 2 1000
Year 3 1000
Project Cost (A+B+C)
*1000-man hours mentioned above is indicative only and for standardising the change management cost for the purpose of commercial evalution. The Selected bidder will be paid
based on per man hour rate multiplied by the actual man hours consumed for a change request during the contract period.
*The Price Quoted in GeM shall be the Project Cost (A+B+C).
• QCBS: 80:20 , the calculation logic to decide H1 will be as per GeM GTC.
• All Price Quoted Shall Be Inclusive of all Taxes, fees etc.
1. The bidder cannot quote ‘0’ (zero) in any of the",REQUIRES_REVIEW,GIC_MOTOR,LOW
"General Insurance Corporation of India
05th August 2024
Notice
Tender: GEM/2024/B/4887793
Result of Tender
Date of
Last Date of
S. No Particulars of Tender Publication of Tender Awarded to
Receipt of Bids
Tender
Implementation of SAP Risk
M/s Ernst & Young
1 Management and Process Control 25th April 2024 09th June 2024
LLP
(GEM/2024/B/4887793)
Sd/-
AGM-ITMG
Information Technology Management Group",REQUIRES_REVIEW,GIC_MOTOR,LOW
"Pre-bid responses for Implementation of IndAS 117 and 109
Sr. No. RFP Reference Page No. Query GIC Response
1 PQC-1 We propose this criteria to be relaxed as follows: The Bidder should be a company registered under the
""Legal Entity Companies Act, 1956 / 2013 OR
The Bidder should be a company registered under the .LLPs & partnership firms along with companies registered under the Companies
Companies Act, 1956 / 2013 OR Act 1956/2013.
Limited liability partnership registered in India""
2 PQC-2 We propose this criteria to be amended as follows: No change
""The bidder’s average turnover should be minimum INR 1000 Crores
(Rupees One Thousand Crores) for the last
three financial years (2020-21,2021-22 and 2022-23).""
3 PQC-4 We propose this criteria to be amended as follows: No Change
""The Bidder should have been engaged in atleast 1 FPSL
(Financial Product Sub Ledger) software implementations of IFRS 17/
IndAS 117 standards for Insurance/Reinsurance Company."" OR
Any non SAP IFRS 17 solution i",REQUIRES_REVIEW,GIC_MOTOR,LOW
"Bid Number/ :
बोली (cid:61)मांक ((cid:1)बड सं(cid:65)या)
GEM/2024/B/5030624
Dated/
(cid:64)दनांक : 24-06-2024
Bid Document/ (cid:1)(cid:1)बबडड दद(cid:60)(cid:60)ततााववेज़ेज़
Bid Details/(cid:1)(cid:1)बबडड (cid:1)(cid:1)ववववररणण
Bid End Date/Time/(cid:1)(cid:1)बबडड बबंदंद हहोोनने े कक(cid:15)(cid:15) तताारर(cid:18)(cid:18)खख//ससममयय 15-07-2024 18:00:00
Bid Opening Date/Time/(cid:1)(cid:1)बबडड खखुलुलनने े कक(cid:15)(cid:15)
15-07-2024 18:30:00
तताारर(cid:18)(cid:18)खख//ससममयय
Bid Offer Validity (From End Date)/(cid:1)(cid:1)बबडड पपेशेशककशश
180 (Days)
ववैधैधतताा ((बबंदंद हहोोनने े कक(cid:15)(cid:15) तताारर(cid:18)(cid:18)खख ससे)े)
Ministry/State Name/ममं(cid:32)ं(cid:32)ााललयय//रराा(cid:33)(cid:33)यय ककाा ननाामम Ministry Of Finance
Department Name/(cid:1)(cid:1)ववभभाागग ककाा ननाामम Department Of Financial Services
Organisation Name/ससंगंगठठनन ककाा ननाामम General Insurance Corporation Of India (gic)
Office Name/ककााययााल(cid:37)ल(cid:37) यय ककाा ननाामम Mumbai
Item Category/ममदद ककेेटटेेगगरर(",COMPLIANT,GIC_MOTOR,HIGH
"Bid Number/ :
बोली (cid:61)मांक ((cid:1)बड सं(cid:63)या)
GEM/2024/B/5143186
Dated/
(cid:64)दनांक : 09-07-2024
Bid Document/ (cid:1)(cid:1)बबडड दद(cid:60)(cid:60)ततााववेज़ेज़
Bid Details/(cid:1)(cid:1)बबडड (cid:1)(cid:1)ववववररणण
Bid End Date/Time/(cid:1)(cid:1)बबडड बबंदंद हहोोनने े कक(cid:15)(cid:15) तताारर(cid:18)(cid:18)खख//ससममयय 30-07-2024 18:00:00
Bid Opening Date/Time/(cid:1)(cid:1)बबडड खखुलुलनने े कक(cid:15)(cid:15)
30-07-2024 18:30:00
तताारर(cid:18)(cid:18)खख//ससममयय
Bid Offer Validity (From End Date)/(cid:1)(cid:1)बबडड पपेशेशककशश
180 (Days)
ववैधैधतताा ((बबंदंद हहोोनने े कक(cid:15)(cid:15) तताारर(cid:18)(cid:18)खख ससे)े)
Ministry/State Name/ममं(cid:32)ं(cid:32)ााललयय//रराा(cid:33)(cid:33)यय ककाा ननाामम Ministry Of Finance
Department Name/(cid:1)(cid:1)ववभभाागग ककाा ननाामम Department Of Financial Services
Organisation Name/ससंगंगठठनन ककाा ननाामम General Insurance Corporation Of India (gic)
Office Name/ककााययााल(cid:37)ल(cid:37) यय ककाा ननाामम Mumbai
Custom Bid for Services - Implem",COMPLIANT,GIC_MOTOR,HIGH
"Bid Number/ :
बोली (cid:61)मांक ((cid:1)बड सं(cid:65)या)
GEM/2024/B/5030624
Dated/
(cid:64)दनांक : 24-06-2024
Bid Document/ (cid:1)(cid:1)बबडड दद(cid:60)(cid:60)ततााववेज़ेज़
Bid Details/(cid:1)(cid:1)बबडड (cid:1)(cid:1)ववववररणण
Bid End Date/Time/(cid:1)(cid:1)बबडड बबंदंद हहोोनने े कक(cid:15)(cid:15) तताारर(cid:18)(cid:18)खख//ससममयय 15-07-2024 18:00:00
Bid Opening Date/Time/(cid:1)(cid:1)बबडड खखुलुलनने े कक(cid:15)(cid:15)
15-07-2024 18:30:00
तताारर(cid:18)(cid:18)खख//ससममयय
Bid Offer Validity (From End Date)/(cid:1)(cid:1)बबडड पपेशेशककशश
180 (Days)
ववैधैधतताा ((बबंदंद हहोोनने े कक(cid:15)(cid:15) तताारर(cid:18)(cid:18)खख ससे)े)
Ministry/State Name/ममं(cid:32)ं(cid:32)ााललयय//रराा(cid:33)(cid:33)यय ककाा ननाामम Ministry Of Finance
Department Name/(cid:1)(cid:1)ववभभाागग ककाा ननाामम Department Of Financial Services
Organisation Name/ससंगंगठठनन ककाा ननाामम General Insurance Corporation Of India (gic)
Office Name/ककााययााल(cid:37)ल(cid:37) यय ककाा ननाामम Mumbai
Item Category/ममदद ककेेटटेेगगरर(",COMPLIANT,GIC_MOTOR,HIGH
CIN : L67200MH1972GOI016133 www.gicre.in IRDA Registration No: 112,REQUIRES_REVIEW,GIC_MOTOR,LOW
"Response to Pre-Bid Queries - GEM/2024/B/4887793
Pg No./ Clause No. Clause Name RFP REFERENCE (Section/ Clause) Clarifications sought GIC Re Response
SN
The risks and controls are common across all Classes of business
(COBs). Hence they are repetitive. If we count the common risk and
SCOPE OF WORK - Pg. Are the 670 risks and 1091 controls unique? Or are they local controls based on
1 Implementation Scope controls across all COBs as one risk, the numbers are as under:
6 the organization mapping? If yes, what are the unique numbers?
No. of Risks : 171 (+/-5%)
No. of Controls : 320 (+/-5%)
2 SCOPE OF WORK Generic Can we get the list of risks and envisaged controls? The same will be shared with the selected vendor.
Controls are in place. There are no test procedures defined.
How are the controls being tested now? Are there any test procedures defined? If
3 SCOPE OF WORK Generic
yes, please share the same
The bidder to define an overall test plan and provide training to the
SCOPE OF WORK - ",REQUIRES_REVIEW,GIC_MOTOR,LOW
"General Insurance Corporation of India
14th May 2024
Notice
Tender: GEM/2024/B/4887793
Pre-Bid Meeting
Bidders can attend Pre-Bid meeting for the captioned GeM tender at GIC HO or online using below link.
Pre-Bid Meeting
# Particulars of Tender Time Online MS Teams meeting link
https://teams.microsoft.com/l/meetup-
join/19%3ameeting_YmYyMWRiMWMtZmFhZC00ODM
GeM tender for 2LTg3MGEtMjA4MGMyOGUzNGQ1%40thread.v2/0?co
Implementation of SAP ntext=%7b%22Tid%22%3a%22369031ca-23a3-4a29-b24e-
1 16th May 2024
Risk Management and e172bb9a1d43%22%2c%22Oid%22%3a%223ec96792-
1 3 PM
Process Control 18c5-4235-bd22-3610eb59d1ae%22%7d
(GEM/2024/B/4887793)
Meeting ID: 411 106 219 985
Passcode: yyZLpb
Sd/-
AGM-ITMG
Information Technology Management Group",REQUIRES_REVIEW,GIC_MOTOR,LOW
